"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000106","regulation of leukocyte apoptotic process","25/875","93/18986",0.268817204301075,5.83287250384025,10.2691491612158,4.20526520989211e-13,1.3586675651289e-11,1.02613818685746e-11,"MEF2C/CCL19/BTK/HCLS1/CCR7/IDO1/GIMAP8/CD3G/ANXA1/CD274/LILRB1/CCR5/CCL5/CD27/CD74/KITLG/BCL2/PIK3CD/IL7R/CCL21/ADA/CXCL12/PRKCQ/DOCK8/JAK3",25
"GO:0031343","positive regulation of cell killing","23/875","78/18986",0.294871794871795,6.39821245421245,10.5005631067391,4.25454481051284e-13,1.36542524785392e-11,1.03124194915869e-11,"PTPRC/CD226/HLA-DRA/SH2D1A/CD1D/TYROBP/HLA-B/KLRK1/SLAMF6/KLRD1/CADM1/CLEC7A/RASGRP1/HLA-DRB1/IL12RB1/VAV1/HLA-E/MR1/B2M/SPI1/PRF1/TAP2/HLA-F",23
"GO:0002718","regulation of cytokine production involved in immune response","29/875","126/18986",0.23015873015873,4.99404988662131,9.88703394759722,4.33891796104976e-13,1.3832815274499e-11,1.04472796357378e-11,"SCIMP/CD226/BTK/KIT/ANGPT1/CLC/BST2/CD96/SASH3/LAPTM5/SLAMF1/CCR2/IL18R1/CLEC7A/LILRB1/TLR7/CD7/CD74/HLA-E/LILRB4/B2M/PLCG2/ACP5/CD36/SECTM1/RSAD2/HLA-F/TGFB3/JAK3",29
"GO:0002704","negative regulation of leukocyte mediated immunity","22/875","71/18986",0.309859154929577,6.72341247484909,10.6198689921651,4.4480995790884e-13,1.40875995879813e-11,1.06397063339137e-11,"PTPRC/NCKAP1L/CD84/CD80/BST2/CD96/HLA-B/SLAMF1/CCR2/HAVCR2/KLRD1/CD274/LILRB1/CD300A/HLA-E/LILRB4/SPN/IL7R/FCGR2B/SPI1/HLA-F/JAK3",22
"GO:0002367","cytokine production involved in immune response","29/875","127/18986",0.228346456692913,4.9547266591676,9.82872340868671,5.38048394389339e-13,1.69291828143155e-11,1.2785821494467e-11,"SCIMP/CD226/BTK/KIT/ANGPT1/CLC/BST2/CD96/SASH3/LAPTM5/SLAMF1/CCR2/IL18R1/CLEC7A/LILRB1/TLR7/CD7/CD74/HLA-E/LILRB4/B2M/PLCG2/ACP5/CD36/SECTM1/RSAD2/HLA-F/TGFB3/JAK3",29
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","26/875","102/18986",0.254901960784314,5.53093557422969,10.0850739927138,5.56470951282784e-13,1.73951373991904e-11,1.31377352408116e-11,"NCKAP1L/CCL19/HLA-DRA/CD80/CD86/SASH3/IL6ST/BATF/SLAMF6/ANXA1/IL18R1/STAT4/RORA/HLA-DRB1/IL12RB1/GPR183/CTSL/LY9/CD83/SPN/CD69/LGALS1/RSAD2/NKX2-3/TOX/JAK3",26
"GO:0002708","positive regulation of lymphocyte mediated immunity","30/875","136/18986",0.220588235294118,4.78638655462185,9.74040103515047,5.61477561347621e-13,1.74384063246932e-11,1.31704142403714e-11,"PTPRC/CD226/HLA-DRA/BTK/SH2D1A/CD28/CD1D/SASH3/CD40/HLA-B/KLRK1/SLAMF6/SLAMF1/IL18R1/KLRD1/CADM1/RASGRP1/HLA-DRB1/IL12RB1/CD7/VAV1/FCGR1A/HLA-E/MR1/B2M/SECTM1/RSAD2/TAP2/HLA-F/TREM2",30
"GO:0006968","cellular defense response","19/875","52/18986",0.365384615384615,7.92821978021978,10.9961398222047,6.05177817592921e-13,1.867516675572e-11,1.41044816596893e-11,"TRAT1/LY96/SH2D1A/ITK/TYROBP/RAB23/NCF1/CCR2/MNDA/FCMR/CCR5/LSP1/NCF2/GNLY/CXCL9/SPN/LILRB2/PRF1/ADORA2A",19
"GO:0038093","Fc receptor signaling pathway","20/875","59/18986",0.338983050847458,7.35535108958838,10.7463943663049,7.66825913437272e-13,2.35127385177518e-11,1.77580737848631e-11,"CD247/BTK/CD33/KIT/FCER1G/LCK/CD200R1/FCMR/FCGR3A/HCK/VAV1/FCGR1A/PLCG2/FCGR2B/FGR/MYO1G/FYN/CLEC4E/PRKCQ/FCER1A",20
"GO:1902107","positive regulation of leukocyte differentiation","36/875","195/18986",0.184615384615385,4.00583736263736,9.27354854635204,8.23906342337471e-13,2.49451895095131e-11,1.88399371495109e-11,"PTPRC/NCKAP1L/CYLD/CCL19/HLA-DRA/BTK/EVI2B/CD80/HCLS1/IL2RA/CCR1/CD86/SASH3/TYROBP/IL15/ANXA1/RASGRP1/HLA-DRB1/IL12RB1/RHOH/CD27/CD74/KITLG/CD83/LILRB4/CD4/SMARCD3/GPR68/LILRB2/IL7R/SPI1/ZAP70/ADA/VNN1/TREM2/TOX",36
"GO:1903708","positive regulation of hemopoiesis","36/875","195/18986",0.184615384615385,4.00583736263736,9.27354854635204,8.23906342337471e-13,2.49451895095131e-11,1.88399371495109e-11,"PTPRC/NCKAP1L/CYLD/CCL19/HLA-DRA/BTK/EVI2B/CD80/HCLS1/IL2RA/CCR1/CD86/SASH3/TYROBP/IL15/ANXA1/RASGRP1/HLA-DRB1/IL12RB1/RHOH/CD27/CD74/KITLG/CD83/LILRB4/CD4/SMARCD3/GPR68/LILRB2/IL7R/SPI1/ZAP70/ADA/VNN1/TREM2/TOX",36
"GO:0032613","interleukin-10 production","21/875","66/18986",0.318181818181818,6.904,10.5607767641907,8.44961695450262e-13,2.52648795148917e-11,1.90813840868598e-11,"BTK/TIGIT/CD28/PDCD1LG2/HGF/SASH3/TYROBP/IDO1/CLEC7A/CD274/LILRB1/HLA-DRB1/LILRA5/CD83/LILRB4/PLCG2/FCGR2B/TLR2/ISG15/TREM2/JAK3",21
"GO:0032653","regulation of interleukin-10 production","21/875","66/18986",0.318181818181818,6.904,10.5607767641907,8.44961695450262e-13,2.52648795148917e-11,1.90813840868598e-11,"BTK/TIGIT/CD28/PDCD1LG2/HGF/SASH3/TYROBP/IDO1/CLEC7A/CD274/LILRB1/HLA-DRB1/LILRA5/CD83/LILRB4/PLCG2/FCGR2B/TLR2/ISG15/TREM2/JAK3",21
"GO:0046635","positive regulation of alpha-beta T cell activation","22/875","75/18986",0.293333333333333,6.36483047619048,10.2321641695653,1.54909149169854e-12,4.6032879265659e-11,3.47664848104402e-11,"PTPRC/NCKAP1L/CCL19/HLA-DRA/CD28/CD80/CD86/SASH3/CCR2/CD3E/ANXA1/HLA-DRB1/JAK2/IL12RB1/HLA-E/CD83/LILRB4/EBI3/ZAP70/ADA/RASAL3/PRKCQ",22
"GO:0031640","killing of cells of another organism","28/875","124/18986",0.225806451612903,4.89961290322581,9.57583343076614,1.8146813499446e-12,5.32675366989834e-11,4.02304838428025e-11,"CCL19/LYZ/GBP2/CXCL13/GBP1/CLEC7A/GZMM/GBP5/GZMA/NKG7/GNLY/CCL13/CXCL9/CTSG/CCL18/CCL21/CXCL11/PLA2G2A/CXCL10/PRF1/CCL17/GSDMB/GZMH/C7/TAC1/CCL11/CCL8/CXCL12",28
"GO:0141061","disruption of cell in another organism","28/875","124/18986",0.225806451612903,4.89961290322581,9.57583343076614,1.8146813499446e-12,5.32675366989834e-11,4.02304838428025e-11,"CCL19/LYZ/GBP2/CXCL13/GBP1/CLEC7A/GZMM/GBP5/GZMA/NKG7/GNLY/CCL13/CXCL9/CTSG/CCL18/CCL21/CXCL11/PLA2G2A/CXCL10/PRF1/CCL17/GSDMB/GZMH/C7/TAC1/CCL11/CCL8/CXCL12",28
"GO:0002688","regulation of leukocyte chemotaxis","28/875","126/18986",0.222222222222222,4.82184126984127,9.46074171577601,2.75312844739546e-12,8.03246081561319e-11,6.06654268408544e-11,"NCKAP1L/AIF1/CCL19/C3AR1/CCR7/CCR1/PLA2G7/RIPOR2/CMKLR1/KLRK1/SLAMF1/CCR2/GPSM3/CXCL13/RAC2/JAM3/SLAMF8/GREM1/CCL5/CD74/BST1/CSF1R/CCL21/CXCL10/CCL4/THBS4/CCL2/CXCL12",28
"GO:2000401","regulation of lymphocyte migration","21/875","70/18986",0.3,6.50948571428571,10.1504089664859,3.06859012693296e-12,8.89891136810557e-11,6.72093233888804e-11,"ITGA4/AIF1/CORO1A/RIPOR2/KLRK1/CCR2/CD200R1/CXCL13/CCL5/JAM2/SPN/CD69/CCL21/APOD/CXCL10/CCL4/CD200/CCL2/SPNS2/CXCL12/DOCK8",21
"GO:0030593","neutrophil chemotaxis","23/875","85/18986",0.270588235294118,5.87130084033613,9.89350403412839,3.1399244825477e-12,9.05125536466146e-11,6.83599064779058e-11,"NCKAP1L/CCL19/JAML/C3AR1/CCR7/FCER1G/PIK3CG/RIPOR2/CXCL13/RAC2/JAM3/CD74/VAV1/CXCL9/BST1/PIK3CD/SAA1/CCL21/CXCL11/ITGB2/CXCL10/THBS4/PDE4B",23
"GO:0141060","disruption of anatomical structure in another organism","28/875","127/18986",0.220472440944882,4.78387401574803,9.4041015522251,3.37961573511439e-12,9.68420842192897e-11,7.31403054453954e-11,"CCL19/LYZ/GBP2/CXCL13/GBP1/CLEC7A/GZMM/GBP5/GZMA/NKG7/GNLY/CCL13/CXCL9/CTSG/CCL18/CCL21/CXCL11/PLA2G2A/CXCL10/PRF1/CCL17/GSDMB/GZMH/C7/TAC1/CCL11/CCL8/CXCL12",28
"GO:0032102","negative regulation of response to external stimulus","56/875","437/18986",0.128146453089245,2.78055835240275,8.27703498324633,3.92563430147736e-12,1.11822506078769e-10,8.44543187623967e-11,"FGL2/PTPRC/AIF1/CYLD/TNFAIP8L2/SAMHD1/UBASH3B/CARD16/HGF/IL2RA/CD96/HLA-B/KLRK1/SIGLEC10/USP18/CD200R1/IL10RA/CXCL13/HAVCR2/KLRD1/VSIG4/IFI16/TFPI/TEK/LILRB1/SLAMF8/A2M/RORA/HLA-DRB1/GREM1/PHLDB2/FGF2/MMRN1/HCK/HLA-E/SYT11/SPN/SAA1/NRP1/NMI/CST7/FCGR2B/FGR/ACP5/PARP14/ADA/DHX58/APOE/CD200/FYN/ISG15/CCL2/HLA-F/TREM2/REG3A/ADORA2A",56
"GO:0030101","natural killer cell activation","25/875","102/18986",0.245098039215686,5.31820728291317,9.61157784095369,4.01889642572413e-12,1.13805690549623e-10,8.59521254145581e-11,"PTPRC/CD48/SH2D1A/PTPN22/CORO1A/TYROBP/KLRK1/SLAMF7/SLAMF1/IL15/HAVCR2/IL18R1/KLRD1/CD2/RASGRP1/JAK2/FCGR3A/NKG7/VAV1/HLA-E/PIK3CD/FGR/FYN/HLA-F/TOX",25
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","21/875","71/18986",0.295774647887324,6.41780281690141,10.052806152573,4.17057779792308e-12,1.17410301281881e-10,8.86745196308175e-11,"PTPRC/CD226/HLA-DRA/SH2D1A/CD1D/TYROBP/HLA-B/KLRK1/SLAMF6/KLRD1/CADM1/RASGRP1/HLA-DRB1/IL12RB1/VAV1/HLA-E/MR1/B2M/SPI1/TAP2/HLA-F",21
"GO:0002468","dendritic cell antigen processing and presentation","11/875","16/18986",0.6875,14.9175714285714,12.2413100156782,6.62095291052581e-12,1.85309693670182e-10,1.39955761034003e-10,"FGL2/MPEG1/CCL19/HLA-DRA/CCR7/CLEC4A/CD68/HLA-DRB1/CD74/CCL21/FCGR2B",11
"GO:0031348","negative regulation of defense response","44/875","297/18986",0.148148148148148,3.21456084656085,8.45494763016086,6.74527994785815e-12,1.87698136814966e-10,1.41759640644369e-10,"FGL2/PTPRC/CYLD/TNFAIP8L2/SAMHD1/HGF/IL2RA/CD96/HLA-B/SIGLEC10/USP18/CD200R1/IL10RA/HAVCR2/KLRD1/VSIG4/IFI16/TEK/LILRB1/SLAMF8/A2M/RORA/HLA-DRB1/HCK/HLA-E/SYT11/SPN/SAA1/NMI/CST7/FCGR2B/FGR/ACP5/PARP14/ADA/DHX58/APOE/CD200/FYN/ISG15/HLA-F/TREM2/REG3A/ADORA2A",44
"GO:0002577","regulation of antigen processing and presentation","12/875","20/18986",0.6,13.0189714285714,11.8204099676874,7.63596611736566e-12,2.11261729247117e-10,1.59556122016824e-10,"FGL2/CCL19/HLA-DOA/CCR7/CD68/CD74/WAS/LILRB2/CCL21/FCGR2B/HLA-DOB/TREM2",12
"GO:0032623","interleukin-2 production","20/875","66/18986",0.303030303030303,6.5752380952381,9.97270408723256,8.21302661409757e-12,2.24644943865146e-10,1.6966383926491e-10,"PTPRC/CD28/CD80/CD86/SASH3/LAPTM5/CCR2/CD3E/GPR174/HAVCR2/ANXA1/VSIG4/GBP1/CLEC7A/CD83/LILRB4/CD4/PLCG2/PDE4B/PRKCQ",20
"GO:0032663","regulation of interleukin-2 production","20/875","66/18986",0.303030303030303,6.5752380952381,9.97270408723256,8.21302661409757e-12,2.24644943865146e-10,1.6966383926491e-10,"PTPRC/CD28/CD80/CD86/SASH3/LAPTM5/CCR2/CD3E/GPR174/HAVCR2/ANXA1/VSIG4/GBP1/CLEC7A/CD83/LILRB4/CD4/PLCG2/PDE4B/PRKCQ",20
"GO:0002260","lymphocyte homeostasis","22/875","81/18986",0.271604938271605,5.89336155202822,9.70062208782211,8.57571814161485e-12,2.33240153297932e-10,1.76155399709412e-10,"NCKAP1L/GAPT/MEF2C/TNFSF13B/DOCK10/IL2RA/FAS/CORO1A/SASH3/AIM2/GPR174/SIT1/LAT/CD74/LGALS2/BCL2/IL7R/DOCK11/ADA/PMAIP1/SPNS2/JAK3",22
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","31/875","162/18986",0.191358024691358,4.15214109347443,8.85615707971306,1.21897865082767e-11,3.29672091296877e-10,2.48985940860956e-10,"PTPRC/KIT/CD80/PECAM1/HCLS1/ANGPT1/SAMSN1/CD3E/IL15/ENPP2/CAV1/PARP9/GREM1/JAK2/LILRA5/KITLG/LILRB4/BST1/CD4/CSF1R/PLCG2/NRP1/ITGB2/BANK1/THBS4/CD36/PARP14/FYN/TNFRSF18/FGF7/TREM2",31
"GO:0002444","myeloid leukocyte mediated immunity","26/875","116/18986",0.224137931034483,4.86340886699507,9.17385409686596,1.34607119643411e-11,3.62010432381778e-10,2.73409580269534e-10,"PTAFR/BTK/CD84/KIT/PIK3CG/LAT2/ADGRE2/TYROBP/MILR1/CCR2/RAC2/RASGRP1/FCGR3A/CD300A/LAT/FCGR1A/HLA-E/PIK3CD/CTSG/FCGR2B/SPI1/S100A13/FGR/ITGB2/PTGDS/FCER1A",26
"GO:1990266","neutrophil migration","25/875","108/18986",0.231481481481481,5.02275132275132,9.21499672362685,1.56501731318931e-11,4.18555185871853e-10,3.1611519296818e-10,"NCKAP1L/CCL19/JAML/PECAM1/C3AR1/CCR7/FCER1G/PIK3CG/RIPOR2/CXCL13/RAC2/JAM3/SLAMF8/CD74/VAV1/CXCL9/BST1/PIK3CD/SAA1/CCL21/CXCL11/ITGB2/CXCL10/THBS4/PDE4B",25
"GO:0001913","T cell mediated cytotoxicity","19/875","61/18986",0.311475409836066,6.75848243559719,9.9013208027982,1.58828040715387e-11,4.22429938123686e-10,3.19041612463475e-10,"PTPRC/NCKAP1L/HLA-DRA/CTSC/CD1D/HLA-B/KLRD1/LILRB1/GZMM/HLA-DRB1/IL12RB1/HLA-E/MR1/B2M/IL7R/FCGR2B/PRF1/TAP2/HLA-F",19
"GO:0002396","MHC protein complex assembly","12/875","21/18986",0.571428571428571,12.3990204081633,11.4878529301143,1.70705046485823e-11,4.49056881848498e-10,3.39151700064442e-10,"HLA-DRA/HLA-DOA/HLA-DMB/HLA-DMA/HLA-DPA1/HLA-DQA1/HLA-DRB1/HLA-DQB1/B2M/HLA-DOB/HLA-DPB1/HLA-DRB5",12
"GO:0002501","peptide antigen assembly with MHC protein complex","12/875","21/18986",0.571428571428571,12.3990204081633,11.4878529301143,1.70705046485823e-11,4.49056881848498e-10,3.39151700064442e-10,"HLA-DRA/HLA-DOA/HLA-DMB/HLA-DMA/HLA-DPA1/HLA-DQA1/HLA-DRB1/HLA-DQB1/B2M/HLA-DOB/HLA-DPB1/HLA-DRB5",12
"GO:0042742","defense response to bacterium","47/875","342/18986",0.137426900584795,2.98192815371763,8.12960650020525,1.92576277430933e-11,5.03838151930714e-10,3.8052543606776e-10,"RNASE6/MPEG1/SLC9A9/LYZ/CASP1/NAGK/NLRC4/VIP/NAIP/TNFSF8/FCER1G/GBP4/KLRK1/GBP2/CXCL13/HAVCR2/TLR6/GBP1/SELP/SLAMF8/GBP5/RNASE1/OAS2/CFP/GNLY/COLEC12/FCGR1A/HLA-E/MR1/SYT11/CD4/SPN/B2M/CASP4/CTSG/IL7R/FGR/PLA2G2A/TLR2/ACP5/GSDMB/CD36/IRF8/TAC1/CLEC4E/ISG15/TREM2",47
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","26/875","118/18986",0.220338983050847,4.78097820823245,9.05566516736826,2.0328113392526e-11,5.2897047498173e-10,3.99506706445433e-10,"PTPRC/KIT/CD80/PECAM1/HCLS1/ANGPT1/CD3E/IL15/ENPP2/PARP9/GREM1/JAK2/LILRA5/KITLG/CD4/CSF1R/PLCG2/NRP1/BANK1/THBS4/CD36/PARP14/FYN/TNFRSF18/FGF7/TREM2",26
"GO:0002700","regulation of production of molecular mediator of immune response","34/875","196/18986",0.173469387755102,3.76398833819242,8.5494654960245,2.16699384357866e-11,5.60855288332671e-10,4.23587817528053e-10,"PTPRC/SCIMP/CD226/BTK/CD28/KIT/ANGPT1/CLC/BST2/CD96/CD86/SASH3/LAPTM5/CD40/SLAMF1/CCR2/IL18R1/CLEC7A/LILRB1/TLR7/CD7/CD74/HLA-E/LILRB4/B2M/PLCG2/FCGR2B/ACP5/CD36/SECTM1/RSAD2/HLA-F/TGFB3/JAK3",34
"GO:0036336","dendritic cell migration","14/875","31/18986",0.451612903225806,9.79922580645161,10.7770904356456,2.24456141825748e-11,5.77824527673342e-10,4.36403891846964e-10,"CCL19/CCR7/PIK3CG/CCR1/SLAMF1/CCR2/CXCR4/SLAMF8/CCR5/ASB2/GPR183/CCL5/CCL21/DOCK8",14
"GO:0045621","positive regulation of lymphocyte differentiation","28/875","137/18986",0.204379562043796,4.43468613138686,8.86831875904456,2.34008764450512e-11,5.99211804289769e-10,4.52556703478203e-10,"PTPRC/NCKAP1L/CYLD/CCL19/HLA-DRA/BTK/CD80/IL2RA/CD86/SASH3/IL15/ANXA1/RASGRP1/HLA-DRB1/IL12RB1/RHOH/CD27/CD74/CD83/LILRB4/SMARCD3/LILRB2/IL7R/SPI1/ZAP70/ADA/VNN1/TOX",28
"GO:0006816","calcium ion transport","55/875","445/18986",0.123595505617978,2.68181059390048,7.89093787689247,2.56086025121454e-11,6.52274140177079e-10,4.92632208727097e-10,"PTPRC/CYSLTR1/SLC8A1/CCL19/UBASH3B/PRKCB/CLIC2/CD84/IL16/CCR7/MCUB/LCK/PIK3CG/CCR1/CORO1A/STAC3/ANK2/RAMP3/CALCRL/MS4A1/MYLK/PLN/TRPV2/CXCR4/LILRB1/CAV1/CCR5/KCNJ8/EHD3/FGF2/LILRA5/CCL5/SLC24A3/CACNA2D1/BCL2/ANXA6/CXCL9/CD4/LILRB2/PLCG2/CCL21/CXCL11/RRAD/EDNRA/TRPC1/CXCL10/CCL4/P2RY6/PDE4B/FYN/CCL2/RAMP1/CCL8/CXCL12/ADORA2A",55
"GO:0050764","regulation of phagocytosis","24/875","102/18986",0.235294117647059,5.10547899159664,9.13808168919358,2.75362444198169e-11,6.97681477036835e-10,5.26926250559821e-10,"PTPRC/NCKAP1L/BTK/CD300LF/FCER1G/DOCK2/IL15/SIRPG/CLEC7A/CD300A/CFP/HCK/FCGR1A/SYT11/SIRPB1/PLCG2/IL2RB/FCGR2B/FGR/TLR2/CD36/CCL2/RAB31/TREM2",24
"GO:2000404","regulation of T cell migration","17/875","50/18986",0.34,7.37741714285714,9.92484690973197,3.84190092717215e-11,9.68319950963702e-10,7.3132685601833e-10,"ITGA4/AIF1/CORO1A/RIPOR2/CCR2/CD200R1/CXCL13/CCL5/SPN/CD69/CCL21/APOD/CXCL10/CD200/SPNS2/CXCL12/DOCK8",17
"GO:2000107","negative regulation of leukocyte apoptotic process","18/875","57/18986",0.315789473684211,6.85209022556391,9.7257413925346,4.20167265036694e-11,1.05348188223263e-09,7.95645687191195e-10,"CCL19/HCLS1/CCR7/IDO1/LILRB1/CCR5/CCL5/CD27/CD74/KITLG/BCL2/IL7R/CCL21/ADA/CXCL12/PRKCQ/DOCK8/JAK3",18
"GO:0007204","positive regulation of cytosolic calcium ion concentration","31/875","170/18986",0.182352941176471,3.95674621848739,8.51163458395674,4.45477873023447e-11,1.11115568949994e-09,8.39204021501493e-10,"CYSLTR1/SLC8A1/CD52/CD38/C3AR1/CCR7/PIK3CG/CCR1/CCR8/CXCR6/CMKLR1/FPR3/PTGFR/CCR2/CXCL13/CXCR4/CCR4/CAV1/CCR5/JAK2/S1PR4/PTGER3/CACNA2D1/BCL2/SAA1/FPR1/LPAR1/EDNRA/ACKR4/CD36/TAC1",31
"GO:0043410","positive regulation of MAPK cascade","56/875","472/18986",0.11864406779661,2.57437288135593,7.61318848387268,8.36499708601464e-11,2.07572659649868e-09,1.56769939962532e-09,"PTPRC/MEF2C/SCIMP/CCL19/RASSF2/KIT/PTPN22/ANGPT1/CCR7/HGF/NAIP/PIK3CG/CCR1/LAPTM5/PDE5A/LRRK2/CD40/GLIPR2/SLAMF1/FERMT2/RAMP3/HAVCR2/TLR6/TEK/RASGRP1/DOK2/HLA-DRB1/JAK2/ACTA2/GPR183/FGF2/LILRA5/CD27/MAP4K1/GPNMB/CD74/CD4/CSF1R/PLCG2/CCL21/NRP1/LPAR1/FCGR2B/SPI1/PLA2G2A/AKAP12/BANK1/PIK3R5/CD36/APOE/P2RY6/FGF7/CHI3L1/TNFAIP8L3/TREM2/TGFB3",56
"GO:0030888","regulation of B cell proliferation","19/875","67/18986",0.283582089552239,6.15324520255863,9.2876797569378,9.93879138054699e-11,2.45360726697196e-09,1.85309502987365e-09,"PTPRC/NCKAP1L/MEF2C/TNFSF13B/BTK/CD38/SASH3/TYROBP/CD40/MNDA/GPR183/CD300A/IKZF3/CD74/BCL2/BST1/CTLA4/FCGR2B/ADA",19
"GO:0045730","respiratory burst","15/875","40/18986",0.375,8.13685714285714,9.93153425323633,1.08981921300068e-10,2.67672943438025e-09,2.02160878716668e-09,"LIPA/CYBB/CD52/PIK3CG/NCF1/RAC2/CLEC7A/SLAMF8/NCF2/NCF1C/HCK/PIK3CD/NCF4/NCF1B/TREM2",15
"GO:0019058","viral life cycle","44/875","323/18986",0.136222910216718,2.95580362671384,7.79244762968232,1.14202342003215e-10,2.7907110375811e-09,2.10769377119479e-09,"STOM/TRIM22/CD28/CD80/APOBEC3G/CD209/BST2/CD86/CXCR6/ITGB7/MRC1/SLAMF1/IFI16/CXCR4/SELPLG/IFIT5/CAV1/CCR5/TRIM34/APOBEC3D/OAS2/HLA-DRB1/IFIH1/CCL5/CTSL/CD74/CTSB/BCL2/CIITA/CD4/OASL/IFIT1/IFI27/NRP1/MX1/LGALS1/APOBEC3C/APOBEC3F/LAMP3/APOE/RSAD2/ISG15/CCL2/CCL8",44
"GO:0002440","production of molecular mediator of immune response","36/875","230/18986",0.156521739130435,3.39625341614907,8.0364576968511,1.16762505532094e-10,2.83886212945203e-09,2.14406004310395e-09,"PTPRC/SCIMP/CD226/BTK/SAMHD1/CD28/KIT/ANGPT1/CLC/BST2/CD96/CD86/SASH3/LAPTM5/CD40/BATF/SLAMF1/CCR2/IL18R1/CLEC7A/LILRB1/TLR7/CD7/CD74/HLA-E/LILRB4/B2M/PLCG2/FCGR2B/ACP5/CD36/SECTM1/RSAD2/HLA-F/TGFB3/JAK3",36
"GO:0030099","myeloid cell differentiation","54/875","451/18986",0.119733924611973,2.59802090592335,7.54940186959307,1.30218503899598e-10,3.1501099385561e-09,2.37913098370384e-09,"LIPA/NCKAP1L/MEF2C/PIP4K2A/CCL19/RASSF2/FLI1/EVI2B/UBASH3B/KIT/HCLS1/CCR7/CCR1/TYROBP/IKZF1/STAT1/C1QC/QKI/BATF/IL15/IFI16/RAC2/NR3C1/BATF3/LILRB1/FECH/ETS1/HLA-DRB1/JAK2/MITF/GPR183/GPR171/LRRC17/SNX10/CD74/KITLG/LILRB4/CD4/PIK3CD/B2M/GPR68/GAB3/MAFB/CSF1R/TSPAN2/SPI1/TLR2/MEIS1/IRF8/ISG15/ZNF385A/MEIS2/NKX2-3/TREM2",54
"GO:0002292","T cell differentiation involved in immune response","22/875","92/18986",0.239130434782609,5.18872049689441,8.85220478081885,1.31516155136467e-10,3.16559385413475e-09,2.39082526232292e-09,"FGL2/CCL19/HLA-DRA/CD80/FCER1G/CD86/IL6ST/BATF/SLAMF6/ANXA1/IL18R1/STAT4/RORA/HLA-DRB1/IL12RB1/GPR183/LY9/SPN/CD69/LGALS1/CLEC4E/JAK3",22
"GO:0002407","dendritic cell chemotaxis","12/875","24/18986",0.5,10.8491428571429,10.6120698140009,1.38126382095833e-10,3.30816121099173e-09,2.49849973165229e-09,"CCL19/CCR7/PIK3CG/CCR1/SLAMF1/CCR2/CXCR4/SLAMF8/CCR5/GPR183/CCL5/CCL21",12
"GO:0002228","natural killer cell mediated immunity","21/875","84/18986",0.25,5.42457142857143,8.93295376445803,1.41080046534388e-10,3.36217497037894e-09,2.53929380265647e-09,"CD226/HCST/SH2D1A/CD96/CORO1A/HLA-B/KLRK1/SLAMF7/SLAMF6/HAVCR2/KLRD1/CADM1/CD2/LILRB1/RASGRP1/FCGR3A/KLRB1/NKG7/VAV1/HLA-E/HLA-F",21
"GO:0032743","positive regulation of interleukin-2 production","14/875","35/18986",0.4,8.67931428571429,9.99490131233115,1.65236071308711e-10,3.91845540532087e-09,2.95942644698102e-09,"PTPRC/CD28/CD80/CD86/SASH3/CCR2/CD3E/ANXA1/CLEC7A/CD83/CD4/PLCG2/PDE4B/PRKCQ",14
"GO:0045576","mast cell activation","19/875","69/18986",0.27536231884058,5.97489026915114,9.0995524242108,1.74422735148422e-10,4.11603454413973e-09,3.1086487471757e-09,"CD226/BTK/CD84/CD300LF/KIT/PIK3CG/LAT2/ADGRE2/MILR1/RAC2/RASGRP1/RHOH/CD300A/LAT/PIK3CD/S100A13/FGR/PTGDS/FCER1A",19
"GO:0071677","positive regulation of mononuclear cell migration","22/875","94/18986",0.234042553191489,5.07832218844985,8.7125363384953,2.06029786327667e-10,4.83818239698239e-09,3.65405330924653e-09,"ITGA4/AIF1/C3AR1/CCR7/CCR1/CORO1A/PLA2G7/CMKLR1/SLAMF1/CCR2/CXCL13/JAM3/CCL5/JAM2/SPN/CSF1R/CCL21/CXCL10/CCL4/CXCL12/DOCK8/TREM2",22
"GO:0034341","response to type II interferon","25/875","121/18986",0.206611570247934,4.48311688311688,8.44832165872767,2.14875879827925e-10,5.02141983248365e-09,3.79244399042235e-09,"AIF1/CASP1/KYNU/BST2/GBP4/CD40/STAT1/MRC1/GBP2/GBP1/GBP5/HLA-DPA1/PARP9/JAK2/IL12RB1/CCL5/HCK/CD74/WAS/CIITA/TLR2/VIM/PARP14/IRF8/CCL2",25
"GO:0002690","positive regulation of leukocyte chemotaxis","22/875","95/18986",0.231578947368421,5.02486616541353,8.64418164558873,2.56624444727204e-10,5.96806800442878e-09,4.5074031634262e-09,"NCKAP1L/AIF1/CCL19/C3AR1/CCR7/CCR1/PLA2G7/RIPOR2/CMKLR1/SLAMF1/CCR2/GPSM3/CXCL13/RAC2/CCL5/CD74/CSF1R/CCL21/CXCL10/CCL4/THBS4/CXCL12",22
